date,file,activity_type,duration_min,avg_power,peak_5s,peak_20s,peak_30s,peak_1min,peak_3min,peak_5min,peak_10min,peak_20min,peak_60min,peak_90min,peak_180min,peak_240min,peak_300min,avg_elevation_ft,altitude_category,avg_pace_sec_per_km,avg_hr,peak_peak_5s,peak_peak_20s,peak_peak_30s,peak_peak_1min,peak_peak_3min,peak_peak_5min,peak_peak_10min,peak_peak_20min,peak_peak_60min,peak_peak_90min,peak_peak_180min,peak_peak_240min,peak_peak_300min
2018-01-31,2018-01-31-11-07-18.fit.gz,cycling,62.4,291.48904914529913,583.0,458.5,452.2,445.6,423.0,414.8,354.7,341.3,294.0,,,,,5229.0,colorado,,,,,,,,,,,,,,,
2018-02-02,2018-02-02-11-36-32.fit.gz,cycling,58.05,277.90755096181454,428.6,417.8,413.8,398.4,342.1,336.7,309.8,297.7,,,,,,5275.0,colorado,,,,,,,,,,,,,,,
2018-02-03,2018-02-03-10-12-11.fit.gz,cycling,157.61666666666667,270.625039653167,583.2,539.3,527.6,391.6,383.5,374.2,358.6,343.4,288.7,284.1,,,,5694.0,colorado,,,,,,,,,,,,,,,
2018-02-06,2018-02-06-15-11-27.fit.gz,cycling,81.66666666666667,304.4242857142857,606.2,469.3,427.8,405.7,396.2,392.8,386.0,356.5,327.7,,,,,5872.0,colorado,,,,,,,,,,,,,,,
2018-02-07,2018-02-07-15-03-15.fit.gz,cycling,70.53333333333333,307.1833648393195,550.2,463.8,451.3,440.4,422.2,418.8,371.6,347.0,315.2,,,,,5245.0,colorado,,,,,,,,,,,,,,,
2018-02-08,2018-02-08-15-29-42.fit.gz,cycling,68.45,301.6900413927441,832.0,522.8,429.9,396.8,394.1,390.9,385.1,376.8,310.6,,,,,5961.0,colorado,,,,,,,,,,,,,,,
2018-02-13,2018-02-13-13-47-11.fit.gz,cycling,63.016666666666666,287.7982015339857,1060.4,591.9,489.5,391.8,326.4,309.9,306.8,297.5,289.1,,,,,5260.0,colorado,,,,,,,,,,,,,,,
2018-02-15,2018-02-15-13-07-26.fit.gz,cycling,79.66666666666667,275.83535564853554,507.6,394.7,392.7,385.1,377.2,369.3,317.6,304.3,282.1,,,,,5462.0,colorado,,,,,,,,,,,,,,,
2018-02-17,2018-02-17-12-33-34.fit.gz,cycling,175.23333333333332,256.38424957199925,817.6,648.7,586.7,442.7,379.3,374.3,359.1,336.9,278.5,275.2,,,,6041.0,colorado,,,,,,,,,,,,,,,
2018-02-18,2018-02-18-12-48-01.fit.gz,cycling,133.18333333333334,265.3447628582155,1015.2,487.5,430.9,419.9,393.3,365.2,337.6,318.5,289.5,281.6,,,,6983.0,colorado,,,,,,,,,,,,,,,
2018-02-22,2018-02-22-13-07-01.fit.gz,cycling,115.53333333333333,261.75591459896134,744.2,479.4,412.3,340.2,291.7,283.0,277.5,273.5,267.1,266.4,,,,5305.0,colorado,,,,,,,,,,,,,,,
2018-02-23,2018-02-23-16-06-50.fit.gz,cycling,73.2,269.1149817850638,539.8,464.7,439.2,410.0,324.2,316.3,308.4,302.3,281.4,,,,,5147.0,colorado,,,,,,,,,,,,,,,
2018-02-25,2018-02-25-11-26-57.fit.gz,cycling,228.73333333333332,249.48907024191197,558.6,418.3,363.7,315.2,284.2,275.4,272.2,266.3,263.4,258.9,251.3,,,5283.0,colorado,,,,,,,,,,,,,,,
2018-02-27,2018-02-27-12-20-31.fit.gz,cycling,58.833333333333336,298.3555240793201,531.6,451.8,444.1,431.8,417.1,383.8,362.4,342.1,,,,,,5243.0,colorado,,,,,,,,,,,,,,,
2018-02-28,2018-02-28-12-45-38.fit.gz,cycling,63.15,286.56188968065453,434.6,417.5,412.3,390.8,346.6,337.8,310.8,303.0,289.2,,,,,5339.0,colorado,,,,,,,,,,,,,,,
2018-03-01,2018-03-01-15-56-51.fit.gz,cycling,79.56666666666666,298.89254294093,524.8,473.9,462.4,440.3,434.1,431.9,363.1,339.1,310.7,,,,,5269.0,colorado,,,,,,,,,,,,,,,
2018-03-02,2018-03-02-15-32-09.fit.gz,cycling,52.28333333333333,195.23748804590372,361.6,278.1,272.8,246.1,232.9,227.0,218.7,206.7,,,,,,5194.0,colorado,,,,,,,,,,,,,,,
2018-03-04,2018-03-04-13-23-07.fit.gz,cycling,131.45,289.95574996830226,479.6,468.8,463.3,455.0,390.0,346.5,329.5,319.4,302.0,297.4,,,,6553.0,colorado,,,,,,,,,,,,,,,
2018-03-06,2018-03-06-13-50-59.fit.gz,cycling,63.9,287.5422535211268,422.8,392.5,385.9,381.0,328.4,325.0,319.0,314.5,290.5,,,,,5257.0,colorado,,,,,,,,,,,,,,,
2018-03-07,2018-03-07-13-26-46.fit.gz,cycling,71.5,302.56130536130536,727.0,501.4,498.1,449.4,410.8,406.6,402.4,371.6,308.0,,,,,5547.0,colorado,,,,,,,,,,,,,,,
2018-03-08,2018-03-08-14-50-13.fit.gz,cycling,67.75,304.7832718327183,953.8,467.7,418.4,378.8,370.5,362.6,354.4,347.6,312.2,,,,,5477.0,colorado,,,,,,,,,,,,,,,
2018-03-10,2018-03-10-08-16-25.fit.gz,cycling,89.8,286.4068299925761,774.6,736.5,647.4,448.0,384.4,377.8,365.6,325.5,292.4,,,,,5460.0,colorado,,,,,,,,,,,,,,,
2018-03-11,2018-03-11-14-05-36.fit.gz,cycling,92.08333333333333,328.4307692307692,513.0,494.5,475.9,426.0,387.0,381.6,377.8,372.0,365.0,331.0,,,,6016.0,colorado,,,,,,,,,,,,,,,
2018-03-13,2018-03-13-14-05-29.fit.gz,cycling,79.4,292.0654911838791,697.8,568.4,543.4,463.7,451.6,444.0,363.7,322.6,302.7,,,,,5118.0,colorado,,,,,,,,,,,,,,,
2018-03-14,2018-03-14-14-31-36.fit.gz,cycling,69.81666666666666,318.72929100023873,490.8,435.0,418.3,403.1,385.5,377.9,367.6,361.8,331.4,,,,,5705.0,colorado,,,,,,,,,,,,,,,
2018-03-16,2018-03-16-13-07-10.fit.gz,cycling,72.85,286.1159917638984,434.8,387.9,387.0,379.8,371.5,368.4,341.0,339.3,295.8,,,,,5293.0,colorado,,,,,,,,,,,,,,,
2018-03-19,2018-03-19-12-53-25.fit.gz,cycling,74.56666666666666,305.9559678140367,1028.8,576.9,488.4,397.9,333.9,328.9,321.3,317.0,310.9,,,,,5763.0,colorado,,,,,,,,,,,,,,,
2018-03-20,2018-03-20-13-21-43.fit.gz,cycling,71.96666666666667,288.6234367762853,449.4,394.1,387.2,383.3,380.3,377.0,349.1,338.3,297.4,,,,,5318.0,colorado,,,,,,,,,,,,,,,
2018-03-22,2018-03-22-13-09-35.fit.gz,cycling,74.1,313.2591093117409,987.4,464.1,420.3,410.1,407.3,402.2,389.6,363.5,319.4,,,,,5525.0,colorado,,,,,,,,,,,,,,,
2018-03-23,2018-03-23-12-50-28.fit.gz,cycling,80.73333333333333,296.9653179190751,945.4,421.7,368.4,355.7,334.1,331.8,325.8,317.6,313.0,,,,,5996.0,colorado,,,,,,,,,,,,,,,
2018-03-24,2018-03-24-11-37-09.fit.gz,cycling,202.78333333333333,272.6263664009205,521.6,473.6,472.1,464.0,449.6,433.4,379.1,360.3,305.4,301.9,277.7,,,5458.0,colorado,,,,,,,,,,,,,,,
2018-03-25,2018-03-25-10-54-57.fit.gz,cycling,201.81666666666666,264.7393674126683,784.4,543.5,500.9,444.5,403.9,396.5,382.9,341.1,286.7,274.2,269.1,,,6351.0,colorado,,,,,,,,,,,,,,,
2018-03-27,2018-03-27-16-34-21.fit.gz,cycling,65.98333333333333,271.070724930538,674.0,647.9,619.1,433.8,382.5,355.4,312.4,304.7,276.6,,,,,5869.0,colorado,,,,,,,,,,,,,,,
2018-03-28,2018-03-28-12-14-05.fit.gz,cycling,76.45,299.5042511445389,431.4,403.5,400.6,396.3,389.9,387.5,359.7,331.6,303.8,,,,,5302.0,colorado,,,,,,,,,,,,,,,
2018-03-29,2018-03-29-12-06-51.fit.gz,cycling,68.3,303.7728160078087,973.4,523.5,471.1,431.3,401.2,393.3,384.2,356.3,309.6,,,,,5556.0,colorado,,,,,,,,,,,,,,,
2018-03-30,2018-03-30-16-22-07.fit.gz,cycling,53.8,219.80359355638166,514.0,328.1,279.1,252.9,239.3,236.4,234.5,227.7,,,,,,5207.0,colorado,,,,,,,,,,,,,,,
2018-03-31,2018-03-31-09-54-15.fit.gz,cycling,227.53333333333333,279.93671256958686,981.8,642.2,501.8,415.8,393.3,372.6,358.3,327.0,300.0,297.7,288.2,,,6685.0,colorado,,,,,,,,,,,,,,,
2018-04-01,2018-04-01-14-38-20.fit.gz,cycling,84.4,266.78455766192735,697.6,681.9,670.4,503.8,361.7,354.1,342.8,310.1,281.3,,,,,5433.0,colorado,,,,,,,,,,,,,,,
2018-04-03,2018-04-03-14-41-05.fit.gz,cycling,64.68333333333334,269.88559649574853,1015.2,705.0,567.3,415.4,364.2,342.8,305.3,302.8,272.7,,,,,5508.0,colorado,,,,,,,,,,,,,,,
2018-04-04,2018-04-04-14-12-44.fit.gz,cycling,76.75,297.3181324647123,513.4,432.1,424.0,419.9,417.9,388.7,383.1,354.7,308.7,,,,,5560.0,colorado,,,,,,,,,,,,,,,
2018-04-05,2018-04-05-12-20-17.fit.gz,cycling,75.31666666666666,294.2542597919894,611.2,522.7,502.2,468.5,456.7,447.1,359.2,348.1,310.1,,,,,5281.0,colorado,,,,,,,,,,,,,,,
2018-04-07,2018-04-07-14-56-06+2.fit.gz,cycling,106.03333333333333,287.77051241747876,1041.6,666.9,558.1,470.7,457.9,447.8,377.0,341.7,311.9,294.6,,,,5310.0,colorado,,,,,,,,,,,,,,,
2018-04-08,2018-04-08-12-29-22.fit.gz,cycling,147.08333333333334,252.2241359773371,615.6,570.8,477.5,435.1,394.2,363.1,344.5,317.1,289.5,278.8,,,,6522.0,colorado,,,,,,,,,,,,,,,
2018-04-10,2018-04-10-16-27-39.fit.gz,cycling,80.11666666666666,268.55897649261493,1096.6,792.6,706.4,582.3,396.3,365.5,314.0,301.8,274.5,,,,,5684.0,colorado,,,,,,,,,,,,,,,
2018-04-11,2018-04-11-13-54-08.fit.gz,cycling,49.53333333333333,270.30181695827724,923.6,755.8,604.5,472.6,425.5,392.5,367.0,328.5,,,,,,1263.0,sea_level,,,,,,,,,,,,,,,
2018-04-12,2018-04-12-10-40-32.fit.gz,cycling,217.55,282.52210219872825,768.4,672.0,608.6,507.9,460.9,430.4,410.8,371.8,356.5,345.3,303.0,,,1543.0,sea_level,,,,,,,,,,,,,,,
2018-04-13,2018-04-13-10-27-04.fit.gz,cycling,205.28333333333333,311.2926849070391,829.8,703.7,605.4,495.3,429.4,392.1,370.4,348.1,332.6,324.4,316.2,,,1301.0,sea_level,,,,,,,,,,,,,,,
2018-04-14,2018-04-14-07-33-19.fit.gz,cycling,36.6,298.393897996357,571.0,504.9,485.5,451.1,427.0,418.0,401.5,352.8,,,,,,1379.0,sea_level,,,,,,,,,,,,,,,
2018-04-15,2018-04-15-15-35-54.fit.gz,cycling,27.066666666666666,266.7758620689655,868.0,653.2,589.7,542.8,460.9,446.5,379.0,293.2,,,,,,1236.0,sea_level,,,,,,,,,,,,,,,
2018-04-16,2018-04-16-14-27-19.fit.gz,cycling,57.46666666666667,201.31032482598607,377.6,341.3,336.4,302.5,238.7,232.2,224.5,215.7,,,,,,4806.0,colorado,,,,,,,,,,,,,,,
2018-04-18,2018-04-18-09-44-47.fit.gz,cycling,201.06666666666666,278.2286969496021,1001.2,626.6,533.1,485.2,398.7,381.2,344.0,335.7,319.0,303.9,285.2,,,5108.0,colorado,,,,,,,,,,,,,,,
2018-04-20,2018-04-20-13-01-23.fit.gz,cycling,84.7,293.46733569460844,650.0,532.0,544.4,493.9,410.1,399.2,389.0,385.7,329.3,,,,,5868.0,colorado,,,,,,,,,,,,,,,
2018-04-21,2018-04-21-14-05-49.fit.gz,cycling,30.55,272.8139661756683,1007.4,745.1,618.4,503.8,453.9,425.9,322.1,317.2,,,,,,5928.0,colorado,,,,,,,,,,,,,,,
2018-04-22,2018-04-22-07-19-20.fit.gz,cycling,227.35,285.4087676856536,799.0,645.6,592.5,447.8,417.5,399.4,385.0,357.7,331.9,307.0,302.2,,,6312.0,colorado,,,,,,,,,,,,,,,
2018-04-25,2018-04-25-14-51-09.fit.gz,cycling,63.28333333333333,196.1135106663155,373.4,273.1,259.9,224.7,207.2,206.4,204.5,200.3,197.4,,,,,5479.0,colorado,,,,,,,,,,,,,,,
2018-04-26,2018-04-26-15-56-55.fit.gz,cycling,67.4,253.19881305637983,736.0,690.5,623.8,514.5,426.0,390.8,355.6,311.5,258.2,,,,,5437.0,colorado,,,,,,,,,,,,,,,
2018-04-27,2018-04-27-16-11-01.fit.gz,cycling,46.25,209.99963963963964,822.4,402.1,329.4,311.6,246.8,228.8,220.1,214.2,,,,,,5140.0,colorado,,,,,,,,,,,,,,,
2018-04-28,2018-04-28-13-37-15.fit.gz,cycling,111.91666666666667,251.45450483991064,1162.0,823.1,643.7,464.2,332.8,302.8,289.2,275.3,261.3,255.5,,,,5359.0,colorado,,,,,,,,,,,,,,,
2018-04-29,2018-04-29-12-13-52.fit.gz,cycling,98.1,267.0965001698947,840.2,611.9,548.9,502.2,405.5,398.5,377.6,360.5,296.9,271.8,,,,5698.0,colorado,,,,,,,,,,,,,,,
2018-05-01,2018-05-01-16-22-46.fit.gz,cycling,77.86666666666666,290.76070205479454,488.8,467.9,462.8,452.6,357.9,353.4,325.4,322.7,302.6,,,,,5476.0,colorado,,,,,,,,,,,,,,,
2018-05-02,2018-05-02-15-10-47.fit.gz,cycling,78.88333333333334,297.582717092753,594.8,557.9,527.6,495.5,409.2,388.2,367.9,360.5,317.7,,,,,5910.0,colorado,,,,,,,,,,,,,,,
2018-05-04,2018-05-04-12-30-36.fit.gz,cycling,77.23333333333333,283.5030211480362,555.8,510.6,502.3,440.3,430.7,424.9,414.0,358.3,295.7,,,,,5478.0,colorado,,,,,,,,,,,,,,,
2018-05-05,2018-05-05-08-08-11.fit.gz,cycling,162.18333333333334,257.3630664885418,652.6,624.8,600.6,590.5,428.5,407.3,372.3,343.3,299.5,281.5,,,,6387.0,colorado,,,,,,,,,,,,,,,
2018-05-06,2018-05-06-08-18-40.fit.gz,cycling,217.21666666666667,271.3534873014655,1170.4,592.5,497.6,417.8,367.8,347.2,338.6,308.7,284.7,277.8,275.4,,,7573.0,colorado,,,,,,,,,,,,,,,
2018-05-07,2018-05-07-16-24-00.fit.gz,cycling,54.53333333333333,176.07793398533008,646.2,341.8,300.0,238.7,213.8,201.1,188.0,186.7,,,,,,5198.0,colorado,,,,,,,,,,,,,,,
2018-05-08,2018-05-08-12-33-36.fit.gz,cycling,83.58333333333333,276.66719840478567,437.0,397.3,394.4,385.9,361.1,343.7,321.8,315.6,292.8,,,,,5231.0,colorado,,,,,,,,,,,,,,,
2018-05-09,2018-05-09-12-33-16.fit.gz,cycling,80.6,297.0442514474773,561.0,508.6,492.1,471.1,462.4,432.4,393.1,364.9,317.9,,,,,5420.0,colorado,,,,,,,,,,,,,,,
2018-05-10,2018-05-10-06-31-32.fit.gz,cycling,52.63333333333333,181.01741608613045,375.2,289.2,276.6,234.1,206.8,191.5,189.6,186.9,,,,,,5430.0,colorado,,,,,,,,,,,,,,,
2018-05-11,2018-05-11-06-37-38.fit.gz,cycling,87.23333333333333,293.098968284295,728.0,626.1,485.2,432.0,389.4,386.7,382.3,379.9,315.8,,,,,5826.0,colorado,,,,,,,,,,,,,,,
2018-05-12,2018-05-12-16-53-49.fit.gz,cycling,82.26666666666667,266.47548622366287,644.8,515.2,502.6,487.3,400.5,370.7,344.1,324.7,277.2,,,,,5298.0,colorado,,,,,,,,,,,,,,,
2018-05-13,2018-05-13-07-25-24.fit.gz,cycling,231.81666666666666,262.6183046948019,1090.8,491.5,408.0,354.1,324.7,312.5,294.4,282.0,276.4,275.3,268.4,,,7326.0,colorado,,,,,,,,,,,,,,,
2018-05-15,2018-05-15-09-59-34.fit.gz,cycling,83.2,249.1758814102564,1155.6,592.8,491.1,413.8,330.2,297.7,278.5,265.4,255.2,,,,,5196.0,colorado,,,,,,,,,,,,,,,
2018-05-16,2018-05-16-06-46-23.fit.gz,cycling,83.96666666666667,275.70702659785627,686.4,591.0,578.0,436.4,402.9,384.5,328.9,316.2,281.9,,,,,5335.0,colorado,,,,,,,,,,,,,,,
2018-05-17,2018-05-17-07-51-48.fit.gz,cycling,66.71666666666667,199.45041219085687,401.8,300.7,279.0,248.4,216.1,211.9,204.8,202.3,199.3,,,,,5352.0,colorado,,,,,,,,,,,,,,,
2018-05-18,2018-05-18-07-10-55.fit.gz,cycling,76.8,268.81141493055554,434.2,424.5,418.3,399.8,393.8,390.6,349.4,315.1,275.0,,,,,5330.0,colorado,,,,,,,,,,,,,,,
2018-05-19,2018-05-19-07-32-06.fit.gz,cycling,39.93333333333333,306.7566777963272,558.8,467.0,453.8,434.0,422.8,398.4,382.8,367.1,,,,,,5394.0,colorado,,,,,,,,,,,,,,,
2018-05-20,2018-05-20-10-28-08.fit.gz,cycling,147.26666666666668,315.3965595291987,862.6,690.1,561.7,487.2,425.2,390.8,375.6,364.3,348.0,339.2,,,,5717.0,colorado,,,,,,,,,,,,,,,
2018-05-22,2018-05-22-06-32-30.fit.gz,cycling,102.7,278.35816293411233,845.2,421.1,412.0,405.3,393.9,382.2,375.7,368.7,305.6,285.6,,,,6027.0,colorado,,,,,,,,,,,,,,,
2018-05-23,2018-05-23-06-29-40.fit.gz,cycling,135.56666666666666,271.5491762970248,626.6,388.7,388.1,383.7,363.1,360.9,358.0,354.6,301.3,287.0,,,,6942.0,colorado,,,,,,,,,,,,,,,
2018-05-25,2018-05-25-15-13-39.fit.gz,cycling,139.3,270.33656377123714,612.0,426.1,420.2,409.6,400.8,398.6,391.3,343.1,303.2,288.3,,,,6009.0,colorado,,,,,,,,,,,,,,,
2018-05-30,2018-05-30-06-30-33.fit.gz,cycling,112.1,234.54162949747248,408.2,379.9,331.7,292.2,267.2,261.6,255.7,243.8,237.6,236.8,,,,5495.0,colorado,,,,,,,,,,,,,,,
2018-05-31,2018-05-31-06-33-28.fit.gz,cycling,78.76666666666667,260.42319085907747,401.0,390.9,387.0,369.2,308.0,304.2,287.1,283.2,269.0,,,,,5321.0,colorado,,,,,,,,,,,,,,,
2018-06-01,2018-06-01-06-47-46.fit.gz,cycling,59.21666666666667,200.53166338305658,576.0,500.0,416.0,323.4,244.6,227.1,216.9,211.4,,,,,,5299.0,colorado,,,,,,,,,,,,,,,
2018-06-02,2018-06-02-06-53-22.fit.gz,cycling,176.05,243.03947742118717,890.8,548.4,514.3,476.4,409.5,360.2,322.7,317.9,293.4,274.8,,,,9505.0,colorado,,,,,,,,,,,,,,,
2018-06-03,2018-06-03-13-39-10.fit.gz,cycling,183.46666666666667,257.3060501453488,1109.4,698.0,544.6,398.7,322.8,312.8,301.0,290.2,275.6,268.5,257.9,,,6911.0,colorado,,,,,,,,,,,,,,,
2018-06-05,2018-06-05-06-34-38.fit.gz,cycling,106.38333333333334,260.5146482845057,1172.8,632.0,513.1,391.8,327.0,314.4,306.2,299.4,280.4,267.1,,,,5480.0,colorado,,,,,,,,,,,,,,,
2018-06-06,2018-06-06-07-17-02.fit.gz,cycling,90.96666666666667,276.7004397215097,503.2,409.4,408.0,401.9,381.0,376.4,354.8,344.4,297.9,277.4,,,,5511.0,colorado,,,,,,,,,,,,,,,
2018-06-07,2018-06-07-06-36-33.fit.gz,cycling,85.16666666666667,280.2354207436399,667.8,427.2,423.2,416.3,356.4,345.9,343.6,340.6,305.6,,,,,5869.0,colorado,,,,,,,,,,,,,,,
2018-06-09,2018-06-09-16-45-41.fit.gz,cycling,109.1,250.05377329666973,483.2,443.8,434.0,426.3,420.8,416.7,411.8,351.3,260.9,256.6,,,,5676.0,colorado,,,,,,,,,,,,,,,
2018-06-10,2018-06-10-08-38-30.fit.gz,cycling,182.95,277.9351371048556,726.4,561.6,524.7,441.9,415.6,399.0,380.8,351.5,305.4,283.1,279.9,,,7419.0,colorado,,,,,,,,,,,,,,,
2018-06-12,2018-06-12-07-05-50.fit.gz,cycling,111.06666666666666,241.87995198079233,1115.4,643.3,513.0,377.5,304.6,283.1,263.3,256.5,244.7,243.5,,,,5245.0,colorado,,,,,,,,,,,,,,,
2018-06-14,2018-06-14-06-45-11.fit.gz,cycling,98.91666666666667,294.4149957877001,606.8,515.2,511.0,457.5,422.1,412.6,372.5,339.9,313.2,303.5,,,,5669.0,colorado,,,,,,,,,,,,,,,
2018-06-15,2018-06-15-06-42-44.fit.gz,cycling,85.03333333333333,243.31399451195608,386.2,363.2,357.6,348.3,334.0,328.7,298.3,264.9,250.3,,,,,5303.0,colorado,,,,,,,,,,,,,,,
2018-06-17,2018-06-17-10-22-25.fit.gz,cycling,108.23333333333333,247.67215891592238,501.6,387.2,345.1,316.1,299.2,294.0,284.8,273.0,257.7,253.1,,,,6053.0,colorado,,,,,,,,,,,,,,,
2018-06-18,2018-06-18-16-32-58.fit.gz,cycling,47.45,143.06322444678608,494.2,320.2,283.1,239.3,211.9,200.5,192.6,166.3,,,,,,5262.0,colorado,,,,,,,,,,,,,,,
2018-06-19,2018-06-19-06-51-34.fit.gz,cycling,103.56666666666666,243.8770518184744,674.6,408.3,358.2,340.3,297.3,282.8,279.3,265.1,253.5,247.1,,,,5450.0,colorado,,,,,,,,,,,,,,,
2018-06-20,2018-06-20-13-12-33.fit.gz,cycling,75.53333333333333,292.0068402471315,461.6,425.0,411.5,400.7,390.8,388.4,374.1,348.1,306.4,,,,,5463.0,colorado,,,,,,,,,,,,,,,
2018-06-21,2018-06-21-13-05-24.fit.gz,cycling,90.4,270.90081120943955,506.6,478.2,470.2,435.2,431.3,410.4,360.9,345.7,296.1,271.4,,,,5476.0,colorado,,,,,,,,,,,,,,,
2018-06-22,2018-06-22-15-12-11.fit.gz,cycling,56.1,170.59447415329768,318.2,220.4,208.0,196.5,189.2,186.7,181.3,174.8,,,,,,5298.0,colorado,,,,,,,,,,,,,,,
2018-06-23,2018-06-23-06-36-39.fit.gz,cycling,171.3,258.40319128235063,958.2,658.9,616.8,527.7,419.1,373.1,366.5,361.5,346.4,318.0,,,,6340.0,colorado,,,,,,,,,,,,,,,
2018-06-24,2018-06-24-06-37-24.fit.gz,cycling,288.28333333333336,258.62097473550324,728.6,605.4,537.5,456.6,410.0,395.0,390.4,375.8,321.4,296.8,273.1,273.8,,8133.0,colorado,,,,,,,,,,,,,,,
2018-06-26,2018-06-26-07-10-52.fit.gz,cycling,84.98333333333333,228.21023730143165,648.8,586.6,566.6,437.5,390.6,334.3,269.5,261.8,236.6,,,,,5312.0,colorado,,,,,,,,,,,,,,,
2018-06-27,2018-06-27-07-15-19.fit.gz,cycling,59.88333333333333,180.3111605900362,359.2,261.0,257.7,228.9,207.9,202.9,195.7,193.0,,,,,,5205.0,colorado,,,,,,,,,,,,,,,
2018-06-29,wattgod.2018-06-29-18-30-17-920Z.GarminPush.22117882514.fit.gz,cycling,86.1,316.5851722802942,908.6,586.6,564.1,500.8,430.1,413.5,407.0,394.7,355.9,,,,,3278.0,intermediate,,,,,,,,,,,,,,,
2018-06-30,2018-06-30-10-05-49.fit.gz,cycling,58.1,291.75415949512336,459.6,421.5,417.5,407.9,388.9,384.5,375.4,371.9,,,,,,3387.0,intermediate,,,,,,,,,,,,,,,
2018-07-01,2018-06-30-18-02-54.fit.gz,cycling,48.083333333333336,332.75979202772965,975.4,751.8,592.2,544.6,484.4,455.0,440.6,413.5,,,,,,3450.0,intermediate,,,,,,,,,,,,,,,
2018-07-03,2018-07-03-07-04-42.fit.gz,cycling,84.88333333333334,227.95444728058118,448.0,357.9,330.1,287.3,257.8,255.6,247.0,240.3,231.7,,,,,5315.0,colorado,,,,,,,,,,,,,,,
2018-07-05,2828112765.fit.gz,cycling,47.45,219.70038637161926,345.0,326.0,321.6,298.1,274.7,273.8,254.3,239.0,,,,,,7591.0,colorado,,,,,,,,,,,,,,,
2018-07-06,wattgod.2018-07-07-00-15-15-243Z.GarminPush.22369166429.fit.gz,cycling,48.18333333333333,279.89484607402284,566.6,401.4,396.0,394.2,388.7,383.8,378.6,360.0,,,,,,5746.0,colorado,,,,,,,,,,,,,,,
2018-07-07,wattgod.2018-07-07-22-49-41-635Z.GarminPush.22402310190.fit.gz,cycling,90.43333333333334,275.9052709178032,412.2,393.6,385.0,372.4,357.8,353.5,303.5,296.1,279.8,276.1,,,,5264.0,colorado,,,,,,,,,,,,,,,
2018-07-08,wattgod.2018-07-08-17-53-12-348Z.GarminPush.22430650502.fit.gz,cycling,138.13333333333333,281.8018822393822,524.8,450.7,444.3,431.8,412.5,407.8,404.2,386.7,328.4,308.7,,,,7240.0,colorado,,,,,,,,,,,,,,,
2018-07-09,wattgod.2018-07-09-20-48-46-648Z.GarminPush.22471656219.fit.gz,cycling,47.3,235.0031712473573,384.8,349.5,337.1,293.5,270.9,263.4,254.2,247.3,,,,,,5301.0,colorado,,,,,,,,,,,,,,,
2018-07-10,wattgod.2018-07-10-14-44-12-940Z.GarminPush.22497553100.fit.gz,running,34.233333333333334,,259.6,266.6,270.1,285.1,292.2,295.7,306.7,310.7,,,,,,5177.0,colorado,324.0014277032237,,,,,,,,,,,,,,
2018-07-11,wattgod.2018-07-11-15-32-59-226Z.GarminPush.22535063331.fit.gz,cycling,154.8,265.71554694229116,676.4,500.0,497.3,484.4,448.8,417.3,353.6,316.2,286.5,280.5,,,,6945.0,colorado,,,,,,,,,,,,,,,
2018-07-12,wattgod.2018-07-12-14-41-36-633Z.GarminPush.22569356795.fit.gz,cycling,75.71666666666667,270.77107638124585,1168.6,548.8,471.8,426.8,377.7,343.0,321.4,298.6,280.2,,,,,5798.0,colorado,,,,,,,,,,,,,,,
2018-07-12,wattgod.2018-07-13-00-34-14-347Z.GarminPush.22585172812.fit.gz,running,17.833333333333332,,262.6,285.2,290.4,308.7,395.4,430.7,453.9,,,,,,,5940.0,colorado,457.82324312192503,,,,,,,,,,,,,,
2018-07-14,wattgod.2018-07-14-13-05-39-464Z.GarminPush.22637769213.fit.gz,cycling,79.61666666666666,298.44086246598283,589.0,561.9,551.1,548.0,462.8,457.4,432.6,357.8,307.6,,,,,1341.0,sea_level,,,,,,,,,,,,,,,
2018-07-15,wattgod.2018-07-15-21-47-00-970Z.GarminPush.22688228913.fit.gz,cycling,73.08333333333333,271.7744583808438,588.4,531.9,525.5,516.5,482.7,405.4,324.9,321.3,278.8,,,,,1350.0,sea_level,,,,,,,,,,,,,,,
2018-07-16,2018-07-16-05-57-19.fit.gz,cycling,105.31666666666666,270.5568919132774,575.6,564.6,562.6,551.2,480.0,412.8,370.3,321.7,289.5,279.9,,,,1349.0,sea_level,,,,,,,,,,,,,,,
2018-07-17,wattgod.2018-07-17-15-27-31-009Z.GarminPush.22749747786.fit.gz,cycling,13.8,191.32125603864733,252.6,229.8,228.4,218.4,206.4,197.6,193.7,,,,,,,5225.0,colorado,,,,,,,,,,,,,,,
2018-07-18,wattgod.2018-07-18-14-14-36-207Z.GarminPush.22784288448.fit.gz,cycling,72.9,283.68427069044355,641.0,499.2,497.6,472.4,381.7,379.3,358.8,352.1,297.8,,,,,5739.0,colorado,,,,,,,,,,,,,,,
2018-07-19,wattgod.2018-07-19-19-12-02-147Z.GarminPush.22828717828.fit.gz,running,49.36666666666667,,255.1,277.8,280.5,283.7,294.8,298.8,300.8,317.2,,,,,,5127.0,colorado,324.08298382343474,,,,,,,,,,,,,,
2018-07-19,wattgod.2018-07-19-23-35-45-551Z.GarminPush.22835549751.fit.gz,cycling,18.35,210.04813805631244,460.8,355.6,312.9,265.2,228.8,222.3,220.7,,,,,,,5211.0,colorado,,,,,,,,,,,,,,,
